Node_ID,Timestamp,Data_Type,Data_Value,Encryption_Status,Access_Control_Level,Latency (ms),Energy_Consumption (mJ),Throughput (Mbps),Integrity_Verified
249,2024-11-04 08:43:22.649443,Medical_Record,759,Not_Encrypted,Doctor,24.22,0.388,10.54,Verified
250,2024-11-04 08:43:32.649443,Medical_Record,657,Not_Encrypted,Nurse,53.8,0.413,10.85,Verified
251,2024-11-04 08:43:42.649443,Medical_Record,308,Not_Encrypted,Nurse,44.96,0.595,13.18,Verified
252,2024-11-04 08:43:52.649443,Medical_Record,468,Not_Encrypted,Admin,40.49,0.536,7.84,Verified
253,2024-11-04 08:44:02.649443,Medical_Record,130,Not_Encrypted,Admin,61.12,0.448,7.48,Verified
254,2024-11-04 08:44:12.649443,Medical_Record,824,Not_Encrypted,Admin,49.76,0.492,8.29,Verified
255,2024-11-04 08:44:22.649443,Medical_Record,548,Encrypted,Admin,49.11,0.487,11.11,Verified
256,2024-11-04 08:44:32.649443,Medical_Record,48,Encrypted,Doctor,64.98,0.459,10.0,Verified
257,2024-11-04 08:44:42.649443,Medical_Record,512,Not_Encrypted,Admin,57.89,0.67,13.36,Verified
258,2024-11-04 08:44:52.649443,Medical_Record,363,Not_Encrypted,Nurse,55.27,0.511,12.36,Verified
259,2024-11-04 08:45:02.649443,Sensor_Data,631,Not_Encrypted,Nurse,52.67,0.404,7.62,Verified
260,2024-11-04 08:45:12.649443,Sensor_Data,385,Encrypted,Nurse,41.94,0.346,9.0,Verified
261,2024-11-04 08:45:22.649443,Sensor_Data,177,Not_Encrypted,Nurse,46.81,0.376,12.79,Verified
262,2024-11-04 08:45:32.649443,Sensor_Data,152,Encrypted,Nurse,62.55,0.543,8.15,Verified
263,2024-11-04 08:45:42.649443,Medical_Record,561,Not_Encrypted,Nurse,35.11,0.57,9.85,Verified
264,2024-11-04 08:45:52.649443,Medical_Record,180,Not_Encrypted,Doctor,29.24,0.32,5.42,Verified
265,2024-11-04 08:46:02.649443,Sensor_Data,717,Encrypted,Nurse,48.81,0.376,10.2,Verified
266,2024-11-04 08:46:12.649443,Sensor_Data,682,Not_Encrypted,Doctor,52.97,0.519,9.78,Verified
267,2024-11-04 08:46:22.649443,Sensor_Data,883,Encrypted,Nurse,46.1,0.533,10.7,Verified
268,2024-11-04 08:46:32.649443,Sensor_Data,216,Encrypted,Nurse,50.54,0.557,11.19,Verified
269,2024-11-04 08:46:42.649443,Sensor_Data,676,Not_Encrypted,Doctor,42.51,0.67,11.67,Verified
270,2024-11-04 08:46:52.649443,Medical_Record,571,Encrypted,Doctor,47.23,0.358,9.73,Verified
271,2024-11-04 08:47:02.649443,Sensor_Data,911,Encrypted,Admin,58.56,0.406,8.21,Verified
272,2024-11-04 08:47:12.649443,Sensor_Data,421,Encrypted,Admin,49.98,0.448,9.09,Verified
273,2024-11-04 08:47:22.649443,Sensor_Data,967,Encrypted,Doctor,49.48,0.6,12.12,Verified
274,2024-11-04 08:47:32.649443,Sensor_Data,136,Not_Encrypted,Nurse,60.97,0.514,13.18,Verified
275,2024-11-04 08:47:42.649443,Medical_Record,156,Not_Encrypted,Doctor,58.92,0.381,11.21,Verified
276,2024-11-04 08:47:52.649443,Sensor_Data,183,Encrypted,Nurse,49.4,0.53,8.45,Verified
277,2024-11-04 08:48:02.649443,Sensor_Data,153,Encrypted,Doctor,48.44,0.598,9.43,Verified
278,2024-11-04 08:48:12.649443,Medical_Record,955,Not_Encrypted,Admin,28.58,0.44,10.2,Verified
279,2024-11-04 08:48:22.649443,Sensor_Data,670,Encrypted,Admin,38.6,0.42,6.14,Verified
280,2024-11-04 08:48:32.649443,Medical_Record,448,Not_Encrypted,Nurse,62.87,0.534,9.28,Verified
281,2024-11-04 08:48:42.649443,Medical_Record,339,Encrypted,Doctor,35.29,0.461,12.1,Verified
282,2024-11-04 08:48:52.649443,Medical_Record,922,Not_Encrypted,Admin,45.74,0.53,9.14,Verified
283,2024-11-04 08:49:02.649443,Medical_Record,240,Encrypted,Doctor,43.29,0.461,7.94,Verified
284,2024-11-04 08:49:12.649443,Sensor_Data,670,Encrypted,Nurse,49.71,0.493,11.89,Verified
285,2024-11-04 08:49:22.649443,Sensor_Data,789,Not_Encrypted,Nurse,52.1,0.616,7.92,Verified
286,2024-11-04 08:49:32.649443,Medical_Record,279,Encrypted,Admin,35.61,0.544,10.87,Verified
287,2024-11-04 08:49:42.649443,Medical_Record,590,Not_Encrypted,Nurse,54.77,0.409,9.57,Verified
288,2024-11-04 08:49:52.649443,Sensor_Data,99,Not_Encrypted,Nurse,40.43,0.542,9.55,Verified
289,2024-11-04 08:50:02.649443,Medical_Record,506,Encrypted,Doctor,31.46,0.262,10.68,Verified
290,2024-11-04 08:50:12.649443,Medical_Record,280,Encrypted,Admin,72.98,0.333,7.94,Verified
291,2024-11-04 08:50:22.649443,Sensor_Data,626,Not_Encrypted,Admin,32.25,0.54,7.76,Verified
292,2024-11-04 08:50:32.649443,Sensor_Data,458,Not_Encrypted,Doctor,60.07,0.391,9.18,Verified
293,2024-11-04 08:50:42.649443,Sensor_Data,272,Encrypted,Nurse,56.9,0.445,10.97,Verified
294,2024-11-04 08:50:52.649443,Sensor_Data,815,Encrypted,Admin,46.22,0.388,14.58,Verified
295,2024-11-04 08:51:02.649443,Sensor_Data,695,Encrypted,Doctor,47.7,0.431,10.63,Corrupted
296,2024-11-04 08:51:12.649443,Medical_Record,320,Encrypted,Nurse,48.11,0.474,9.54,Verified
297,2024-11-04 08:51:22.649443,Sensor_Data,254,Not_Encrypted,Doctor,59.43,0.479,12.76,Verified
298,2024-11-04 08:51:32.649443,Sensor_Data,189,Not_Encrypted,Admin,55.56,0.476,13.74,Verified
299,2024-11-04 08:51:42.649443,Medical_Record,498,Encrypted,Doctor,57.7,0.399,9.66,Verified
300,2024-11-04 08:51:52.649443,Sensor_Data,360,Not_Encrypted,Nurse,50.04,0.478,13.3,Verified
301,2024-11-04 08:52:02.649443,Medical_Record,491,Not_Encrypted,Doctor,57.2,0.591,11.2,Verified
302,2024-11-04 08:52:12.649443,Sensor_Data,254,Encrypted,Admin,37.18,0.676,6.53,Verified
303,2024-11-04 08:52:22.649443,Sensor_Data,493,Not_Encrypted,Admin,31.92,0.537,8.91,Verified
304,2024-11-04 08:52:32.649443,Sensor_Data,814,Not_Encrypted,Nurse,49.6,0.476,9.4,Verified
305,2024-11-04 08:52:42.649443,Medical_Record,60,Encrypted,Doctor,46.02,0.618,9.06,Verified
306,2024-11-04 08:52:52.649443,Medical_Record,893,Encrypted,Doctor,47.9,0.625,8.59,Verified
307,2024-11-04 08:53:02.649443,Sensor_Data,548,Not_Encrypted,Nurse,54.43,0.475,10.26,Verified
308,2024-11-04 08:53:12.649443,Sensor_Data,87,Not_Encrypted,Nurse,31.01,0.574,9.03,Verified
309,2024-11-04 08:53:22.649443,Sensor_Data,33,Not_Encrypted,Admin,53.29,0.556,9.66,Verified
310,2024-11-04 08:53:32.649443,Medical_Record,406,Not_Encrypted,Doctor,43.81,0.387,12.89,Verified
311,2024-11-04 08:53:42.649443,Sensor_Data,732,Encrypted,Nurse,59.12,0.65,6.68,Verified
312,2024-11-04 08:53:52.649443,Sensor_Data,833,Not_Encrypted,Admin,31.7,0.502,9.82,Verified
313,2024-11-04 08:54:02.649443,Sensor_Data,280,Encrypted,Doctor,55.85,0.404,11.83,Verified
314,2024-11-04 08:54:12.649443,Medical_Record,961,Not_Encrypted,Nurse,53.27,0.455,11.84,Verified
315,2024-11-04 08:54:22.649443,Medical_Record,560,Encrypted,Doctor,58.73,0.439,9.24,Verified
316,2024-11-04 08:54:32.649443,Medical_Record,228,Not_Encrypted,Admin,32.09,0.557,8.26,Verified
317,2024-11-04 08:54:42.649443,Sensor_Data,662,Encrypted,Nurse,40.49,0.39,13.81,Verified
318,2024-11-04 08:54:52.649443,Medical_Record,23,Not_Encrypted,Admin,46.31,0.642,14.32,Verified
319,2024-11-04 08:55:02.649443,Medical_Record,48,Encrypted,Doctor,46.63,0.294,10.63,Corrupted
320,2024-11-04 08:55:12.649443,Sensor_Data,799,Not_Encrypted,Nurse,53.16,0.483,8.77,Verified
321,2024-11-04 08:55:22.649443,Medical_Record,379,Not_Encrypted,Doctor,35.77,0.528,8.91,Verified
322,2024-11-04 08:55:32.649443,Medical_Record,481,Not_Encrypted,Doctor,43.51,0.415,8.32,Verified
323,2024-11-04 08:55:42.649443,Medical_Record,689,Not_Encrypted,Nurse,56.1,0.582,10.99,Verified
324,2024-11-04 08:55:52.649443,Sensor_Data,60,Encrypted,Doctor,32.93,0.673,14.15,Verified
325,2024-11-04 08:56:02.649443,Medical_Record,688,Not_Encrypted,Admin,31.41,0.422,11.68,Verified
326,2024-11-04 08:56:12.649443,Sensor_Data,384,Encrypted,Doctor,60.31,0.579,9.91,Verified
327,2024-11-04 08:56:22.649443,Sensor_Data,146,Encrypted,Doctor,51.82,0.263,8.75,Verified
328,2024-11-04 08:56:32.649443,Medical_Record,364,Not_Encrypted,Admin,54.88,0.565,9.05,Verified
329,2024-11-04 08:56:42.649443,Sensor_Data,338,Not_Encrypted,Nurse,49.92,0.436,10.0,Verified
330,2024-11-04 08:56:52.649443,Sensor_Data,169,Not_Encrypted,Admin,57.47,0.619,8.72,Verified
331,2024-11-04 08:57:02.649443,Sensor_Data,344,Not_Encrypted,Admin,54.06,0.662,9.58,Verified
332,2024-11-04 08:57:12.649443,Medical_Record,345,Not_Encrypted,Doctor,59.27,0.563,8.33,Verified
333,2024-11-04 08:57:22.649443,Sensor_Data,787,Not_Encrypted,Doctor,36.25,0.449,10.1,Verified
334,2024-11-04 08:57:32.649443,Medical_Record,951,Encrypted,Doctor,52.34,0.426,8.55,Verified
335,2024-11-04 08:57:42.649443,Sensor_Data,188,Not_Encrypted,Doctor,69.73,0.347,6.06,Verified
336,2024-11-04 08:57:52.649443,Sensor_Data,20,Encrypted,Admin,58.14,0.572,8.0,Verified
337,2024-11-04 08:58:02.649443,Medical_Record,616,Encrypted,Nurse,48.12,0.495,11.62,Verified
338,2024-11-04 08:58:12.649443,Sensor_Data,88,Not_Encrypted,Admin,47.74,0.489,7.71,Verified
339,2024-11-04 08:58:22.649443,Sensor_Data,704,Encrypted,Admin,40.78,0.468,8.04,Verified
340,2024-11-04 08:58:32.649443,Medical_Record,637,Not_Encrypted,Admin,29.47,0.383,10.86,Verified
341,2024-11-04 08:58:42.649443,Sensor_Data,458,Encrypted,Admin,43.9,0.487,10.24,Verified
342,2024-11-04 08:58:52.649443,Medical_Record,520,Encrypted,Doctor,63.93,0.266,12.3,Verified
343,2024-11-04 08:59:02.649443,Sensor_Data,760,Encrypted,Nurse,31.25,0.618,10.19,Verified
344,2024-11-04 08:59:12.649443,Medical_Record,566,Not_Encrypted,Admin,46.64,0.609,10.36,Verified
345,2024-11-04 08:59:22.649443,Medical_Record,721,Encrypted,Nurse,55.98,0.526,9.58,Verified
346,2024-11-04 08:59:32.649443,Medical_Record,797,Encrypted,Nurse,40.4,0.365,6.87,Verified
347,2024-11-04 08:59:42.649443,Medical_Record,457,Encrypted,Doctor,37.91,0.469,7.58,Verified
348,2024-11-04 08:59:52.649443,Sensor_Data,785,Encrypted,Nurse,39.15,0.448,12.3,Verified
349,2024-11-04 09:00:02.649443,Sensor_Data,19,Encrypted,Doctor,50.82,0.534,5.8,Verified
350,2024-11-04 09:00:12.649443,Medical_Record,59,Encrypted,Admin,46.55,0.412,7.04,Verified
351,2024-11-04 09:00:22.649443,Sensor_Data,573,Not_Encrypted,Nurse,66.74,0.525,10.7,Verified
352,2024-11-04 09:00:32.649443,Sensor_Data,627,Not_Encrypted,Doctor,45.47,0.5,9.98,Verified
353,2024-11-04 09:00:42.649443,Sensor_Data,650,Not_Encrypted,Doctor,56.62,0.318,9.35,Verified
354,2024-11-04 09:00:52.649443,Sensor_Data,301,Not_Encrypted,Admin,52.34,0.474,10.05,Verified
355,2024-11-04 09:01:02.649443,Medical_Record,437,Not_Encrypted,Nurse,40.53,0.525,12.58,Verified
356,2024-11-04 09:01:12.649443,Sensor_Data,241,Encrypted,Doctor,41.7,0.437,9.8,Verified
357,2024-11-04 09:01:22.649443,Medical_Record,751,Not_Encrypted,Admin,45.42,0.519,8.32,Verified
358,2024-11-04 09:01:32.649443,Medical_Record,857,Not_Encrypted,Doctor,54.1,0.455,9.15,Verified
359,2024-11-04 09:01:42.649443,Sensor_Data,741,Not_Encrypted,Admin,53.67,0.362,10.01,Verified
360,2024-11-04 09:01:52.649443,Sensor_Data,992,Not_Encrypted,Nurse,48.41,0.48,7.05,Verified
361,2024-11-04 09:02:02.649443,Medical_Record,994,Not_Encrypted,Nurse,47.44,0.393,10.58,Verified
362,2024-11-04 09:02:12.649443,Medical_Record,699,Encrypted,Nurse,39.39,0.582,12.05,Verified
363,2024-11-04 09:02:22.649443,Medical_Record,698,Encrypted,Doctor,32.15,0.409,7.8,Verified
364,2024-11-04 09:02:32.649443,Medical_Record,687,Encrypted,Admin,55.13,0.472,14.59,Verified
365,2024-11-04 09:02:42.649443,Sensor_Data,608,Not_Encrypted,Admin,52.45,0.578,11.06,Verified
366,2024-11-04 09:02:52.649443,Sensor_Data,5,Encrypted,Nurse,63.7,0.554,11.69,Verified
367,2024-11-04 09:03:02.649443,Medical_Record,229,Not_Encrypted,Nurse,48.54,0.522,9.66,Verified
368,2024-11-04 09:03:12.649443,Medical_Record,428,Encrypted,Admin,51.78,0.344,12.48,Verified
369,2024-11-04 09:03:22.649443,Medical_Record,408,Encrypted,Doctor,26.61,0.392,11.47,Verified
370,2024-11-04 09:03:32.649443,Medical_Record,681,Encrypted,Nurse,56.24,0.543,10.84,Verified
371,2024-11-04 09:03:42.649443,Medical_Record,502,Not_Encrypted,Nurse,51.77,0.167,8.36,Verified
372,2024-11-04 09:03:52.649443,Sensor_Data,311,Not_Encrypted,Admin,55.57,0.632,9.94,Verified
373,2024-11-04 09:04:02.649443,Sensor_Data,137,Not_Encrypted,Admin,67.73,0.469,12.42,Verified
374,2024-11-04 09:04:12.649443,Sensor_Data,704,Encrypted,Admin,48.75,0.634,10.01,Verified
375,2024-11-04 09:04:22.649443,Medical_Record,602,Encrypted,Doctor,61.26,0.506,13.54,Corrupted
376,2024-11-04 09:04:32.649443,Medical_Record,15,Encrypted,Nurse,68.77,0.476,10.51,Verified
377,2024-11-04 09:04:42.649443,Sensor_Data,675,Encrypted,Nurse,44.65,0.52,8.93,Verified
378,2024-11-04 09:04:52.649443,Sensor_Data,300,Not_Encrypted,Admin,42.93,0.331,10.07,Verified
379,2024-11-04 09:05:02.649443,Medical_Record,765,Not_Encrypted,Nurse,59.61,0.28,11.35,Verified
380,2024-11-04 09:05:12.649443,Sensor_Data,356,Encrypted,Admin,58.08,0.405,7.75,Verified
381,2024-11-04 09:05:22.649443,Sensor_Data,832,Encrypted,Doctor,49.96,0.414,10.52,Verified
382,2024-11-04 09:05:32.649443,Medical_Record,231,Encrypted,Nurse,50.96,0.554,10.87,Verified
383,2024-11-04 09:05:42.649443,Medical_Record,114,Encrypted,Doctor,56.11,0.51,10.54,Verified
384,2024-11-04 09:05:52.649443,Medical_Record,873,Not_Encrypted,Doctor,63.02,0.406,10.37,Verified
385,2024-11-04 09:06:02.649443,Sensor_Data,678,Not_Encrypted,Nurse,55.94,0.573,12.2,Verified
386,2024-11-04 09:06:12.649443,Medical_Record,656,Not_Encrypted,Nurse,55.76,0.46,11.73,Verified
387,2024-11-04 09:06:22.649443,Medical_Record,970,Encrypted,Admin,41.55,0.574,10.41,Verified
388,2024-11-04 09:06:32.649443,Sensor_Data,506,Encrypted,Admin,29.31,0.399,7.58,Verified
389,2024-11-04 09:06:42.649443,Sensor_Data,515,Encrypted,Nurse,36.83,0.553,11.95,Verified
390,2024-11-04 09:06:52.649443,Medical_Record,921,Not_Encrypted,Nurse,45.57,0.633,9.51,Verified
391,2024-11-04 09:07:02.649443,Sensor_Data,941,Not_Encrypted,Doctor,42.94,0.475,9.21,Verified
392,2024-11-04 09:07:12.649443,Sensor_Data,914,Encrypted,Doctor,56.72,0.572,10.21,Verified
393,2024-11-04 09:07:22.649443,Medical_Record,190,Not_Encrypted,Doctor,55.16,0.646,7.06,Verified
394,2024-11-04 09:07:32.649443,Sensor_Data,61,Encrypted,Admin,58.05,0.445,12.79,Verified
395,2024-11-04 09:07:42.649443,Sensor_Data,152,Not_Encrypted,Doctor,49.84,0.439,6.57,Verified
396,2024-11-04 09:07:52.649443,Medical_Record,267,Encrypted,Nurse,53.27,0.513,11.46,Verified
397,2024-11-04 09:08:02.649443,Sensor_Data,523,Not_Encrypted,Nurse,54.89,0.39,9.25,Verified
398,2024-11-04 09:08:12.649443,Medical_Record,187,Encrypted,Doctor,47.79,0.519,10.18,Verified
399,2024-11-04 09:08:22.649443,Sensor_Data,767,Encrypted,Doctor,51.82,0.471,9.91,Verified
400,2024-11-04 09:08:32.649443,Sensor_Data,237,Not_Encrypted,Admin,34.68,0.558,7.38,Verified
401,2024-11-04 09:08:42.649443,Sensor_Data,240,Encrypted,Nurse,36.88,0.498,10.47,Verified
402,2024-11-04 09:08:52.649443,Medical_Record,924,Encrypted,Doctor,72.28,0.528,9.12,Verified
403,2024-11-04 09:09:02.649443,Sensor_Data,179,Not_Encrypted,Admin,59.43,0.524,9.32,Verified
404,2024-11-04 09:09:12.649443,Sensor_Data,674,Not_Encrypted,Nurse,57.31,0.43,9.05,Verified
405,2024-11-04 09:09:22.649443,Medical_Record,389,Encrypted,Nurse,46.11,0.323,10.33,Verified
406,2024-11-04 09:09:32.649443,Sensor_Data,663,Encrypted,Doctor,54.3,0.495,9.53,Verified
407,2024-11-04 09:09:42.649443,Sensor_Data,792,Encrypted,Nurse,56.94,0.357,10.1,Verified
408,2024-11-04 09:09:52.649443,Sensor_Data,100,Not_Encrypted,Doctor,43.53,0.501,9.4,Verified
409,2024-11-04 09:10:02.649443,Sensor_Data,147,Encrypted,Nurse,46.6,0.367,10.8,Verified
410,2024-11-04 09:10:12.649443,Medical_Record,715,Encrypted,Admin,42.66,0.507,6.21,Verified
411,2024-11-04 09:10:22.649443,Medical_Record,439,Not_Encrypted,Doctor,31.22,0.663,11.85,Verified
412,2024-11-04 09:10:32.649443,Sensor_Data,945,Not_Encrypted,Nurse,35.33,0.404,8.42,Verified
413,2024-11-04 09:10:42.649443,Medical_Record,653,Encrypted,Doctor,42.36,0.53,8.48,Verified
414,2024-11-04 09:10:52.649443,Medical_Record,112,Not_Encrypted,Doctor,45.51,0.458,9.71,Verified
415,2024-11-04 09:11:02.649443,Medical_Record,331,Encrypted,Nurse,41.57,0.521,7.8,Verified
416,2024-11-04 09:11:12.649443,Medical_Record,687,Not_Encrypted,Admin,64.88,0.452,12.53,Verified
417,2024-11-04 09:11:22.649443,Sensor_Data,105,Encrypted,Nurse,70.09,0.38,10.71,Verified
418,2024-11-04 09:11:32.649443,Sensor_Data,502,Encrypted,Doctor,48.32,0.653,10.06,Verified
419,2024-11-04 09:11:42.649443,Medical_Record,646,Encrypted,Doctor,38.08,0.214,8.14,Verified
420,2024-11-04 09:11:52.649443,Medical_Record,34,Encrypted,Nurse,57.55,0.455,11.45,Verified
421,2024-11-04 09:12:02.649443,Sensor_Data,135,Encrypted,Nurse,59.66,0.48,10.11,Verified
422,2024-11-04 09:12:12.649443,Medical_Record,862,Not_Encrypted,Admin,59.3,0.621,9.9,Verified
423,2024-11-04 09:12:22.649443,Medical_Record,792,Not_Encrypted,Doctor,46.5,0.379,7.92,Verified
424,2024-11-04 09:12:32.649443,Sensor_Data,984,Not_Encrypted,Admin,35.86,0.433,8.73,Verified
425,2024-11-04 09:12:42.649443,Sensor_Data,325,Not_Encrypted,Nurse,49.75,0.45,8.26,Verified
426,2024-11-04 09:12:52.649443,Sensor_Data,394,Not_Encrypted,Nurse,62.18,0.459,9.09,Verified
427,2024-11-04 09:13:02.649443,Sensor_Data,341,Not_Encrypted,Admin,49.06,0.771,8.61,Verified
428,2024-11-04 09:13:12.649443,Sensor_Data,758,Not_Encrypted,Admin,46.7,0.459,12.51,Verified
429,2024-11-04 09:13:22.649443,Sensor_Data,60,Encrypted,Nurse,43.56,0.505,10.75,Verified
430,2024-11-04 09:13:32.649443,Medical_Record,63,Encrypted,Admin,35.45,0.42,9.83,Verified
431,2024-11-04 09:13:42.649443,Sensor_Data,647,Not_Encrypted,Doctor,60.1,0.305,11.58,Verified
432,2024-11-04 09:13:52.649443,Sensor_Data,264,Encrypted,Nurse,35.4,0.605,8.69,Verified
433,2024-11-04 09:14:02.649443,Sensor_Data,381,Not_Encrypted,Nurse,56.76,0.574,11.67,Verified
434,2024-11-04 09:14:12.649443,Medical_Record,646,Encrypted,Nurse,52.55,0.402,7.02,Verified
435,2024-11-04 09:14:22.649443,Sensor_Data,15,Not_Encrypted,Nurse,25.6,0.467,9.16,Verified
436,2024-11-04 09:14:32.649443,Medical_Record,736,Encrypted,Nurse,68.13,0.444,9.36,Verified
437,2024-11-04 09:14:42.649443,Sensor_Data,323,Not_Encrypted,Doctor,39.16,0.417,9.85,Verified
438,2024-11-04 09:14:52.649443,Medical_Record,569,Encrypted,Admin,71.29,0.341,12.17,Verified
439,2024-11-04 09:15:02.649443,Medical_Record,753,Encrypted,Admin,49.5,0.453,10.24,Verified
440,2024-11-04 09:15:12.649443,Medical_Record,226,Not_Encrypted,Nurse,55.72,0.529,13.65,Verified
441,2024-11-04 09:15:22.649443,Sensor_Data,425,Not_Encrypted,Nurse,51.93,0.543,6.9,Verified
442,2024-11-04 09:15:32.649443,Sensor_Data,283,Not_Encrypted,Admin,65.85,0.67,7.7,Verified
443,2024-11-04 09:15:42.649443,Sensor_Data,235,Encrypted,Admin,50.17,0.429,9.46,Verified
444,2024-11-04 09:15:52.649443,Medical_Record,749,Encrypted,Doctor,42.18,0.516,13.15,Verified
445,2024-11-04 09:16:02.649443,Sensor_Data,926,Encrypted,Nurse,69.02,0.391,8.76,Verified
446,2024-11-04 09:16:12.649443,Medical_Record,778,Not_Encrypted,Doctor,31.14,0.544,11.61,Verified
447,2024-11-04 09:16:22.649443,Medical_Record,113,Encrypted,Nurse,41.78,0.478,9.9,Verified
448,2024-11-04 09:16:32.649443,Medical_Record,705,Not_Encrypted,Nurse,56.35,0.575,9.79,Verified
449,2024-11-04 09:16:42.649443,Sensor_Data,765,Encrypted,Nurse,42.2,0.414,10.19,Verified
450,2024-11-04 09:16:52.649443,Sensor_Data,618,Encrypted,Doctor,45.35,0.536,9.3,Verified
451,2024-11-04 09:17:02.649443,Sensor_Data,231,Encrypted,Nurse,38.18,0.463,9.09,Verified
452,2024-11-04 09:17:12.649443,Sensor_Data,677,Encrypted,Nurse,35.45,0.466,8.18,Verified
453,2024-11-04 09:17:22.649443,Sensor_Data,609,Not_Encrypted,Nurse,41.56,0.542,11.66,Verified
454,2024-11-04 09:17:32.649443,Sensor_Data,776,Not_Encrypted,Admin,54.28,0.631,9.14,Verified
455,2024-11-04 09:17:42.649443,Medical_Record,907,Encrypted,Nurse,58.91,0.497,8.55,Verified
456,2024-11-04 09:17:52.649443,Sensor_Data,964,Encrypted,Admin,47.35,0.388,12.1,Verified
457,2024-11-04 09:18:02.649443,Sensor_Data,200,Encrypted,Nurse,47.76,0.469,8.1,Verified
458,2024-11-04 09:18:12.649443,Sensor_Data,27,Encrypted,Doctor,45.32,0.537,13.19,Verified
459,2024-11-04 09:18:22.649443,Medical_Record,695,Not_Encrypted,Nurse,56.4,0.426,10.89,Verified
460,2024-11-04 09:18:32.649443,Sensor_Data,311,Encrypted,Admin,35.04,0.289,8.84,Verified
461,2024-11-04 09:18:42.649443,Medical_Record,643,Encrypted,Doctor,48.01,0.543,10.78,Verified
462,2024-11-04 09:18:52.649443,Medical_Record,584,Not_Encrypted,Nurse,39.82,0.546,5.81,Verified
463,2024-11-04 09:19:02.649443,Sensor_Data,996,Encrypted,Nurse,43.6,0.486,12.54,Verified
464,2024-11-04 09:19:12.649443,Medical_Record,308,Not_Encrypted,Doctor,45.19,0.569,10.27,Verified
465,2024-11-04 09:19:22.649443,Sensor_Data,884,Not_Encrypted,Admin,41.79,0.435,12.07,Verified
466,2024-11-04 09:19:32.649443,Medical_Record,687,Not_Encrypted,Nurse,45.16,0.512,9.72,Verified
467,2024-11-04 09:19:42.649443,Medical_Record,32,Encrypted,Admin,45.24,0.55,9.01,Verified
468,2024-11-04 09:19:52.649443,Sensor_Data,874,Not_Encrypted,Doctor,50.04,0.548,9.62,Verified
469,2024-11-04 09:20:02.649443,Sensor_Data,530,Encrypted,Nurse,42.2,0.458,9.81,Verified
470,2024-11-04 09:20:12.649443,Medical_Record,318,Encrypted,Admin,61.26,0.47,6.97,Verified
471,2024-11-04 09:20:22.649443,Sensor_Data,949,Encrypted,Nurse,40.12,0.277,10.37,Corrupted
472,2024-11-04 09:20:32.649443,Sensor_Data,379,Encrypted,Nurse,48.65,0.619,7.21,Verified
473,2024-11-04 09:20:42.649443,Sensor_Data,443,Encrypted,Doctor,42.25,0.613,7.78,Verified
474,2024-11-04 09:20:52.649443,Sensor_Data,313,Not_Encrypted,Doctor,52.99,0.411,12.26,Verified
475,2024-11-04 09:21:02.649443,Medical_Record,775,Encrypted,Admin,46.11,0.501,10.13,Verified
476,2024-11-04 09:21:12.649443,Sensor_Data,20,Encrypted,Doctor,46.06,0.682,10.36,Verified
477,2024-11-04 09:21:22.649443,Sensor_Data,250,Not_Encrypted,Nurse,43.02,0.265,9.74,Verified
478,2024-11-04 09:21:32.649443,Sensor_Data,339,Encrypted,Nurse,51.76,0.501,11.45,Verified
479,2024-11-04 09:21:42.649443,Medical_Record,788,Not_Encrypted,Nurse,46.43,0.648,11.59,Verified
480,2024-11-04 09:21:52.649443,Medical_Record,493,Not_Encrypted,Doctor,62.84,0.506,10.99,Verified
481,2024-11-04 09:22:02.649443,Medical_Record,727,Not_Encrypted,Nurse,56.45,0.525,7.77,Verified
482,2024-11-04 09:22:12.649443,Sensor_Data,393,Encrypted,Nurse,41.92,0.345,8.35,Verified
483,2024-11-04 09:22:22.649443,Medical_Record,304,Not_Encrypted,Admin,37.37,0.603,10.89,Verified
484,2024-11-04 09:22:32.649443,Medical_Record,709,Encrypted,Nurse,62.9,0.463,8.82,Verified
485,2024-11-04 09:22:42.649443,Sensor_Data,263,Not_Encrypted,Admin,55.42,0.669,12.96,Verified
